Event #,Case #,Incident Type,Date/Time Reported,Date/Time Occurred,Location,Disposition
2025008865 2025008865,25-0349 25-0349,OBSTRUCT/RESIST EXEC OFCR (2) PARAPHERNALIA - POSSESS UNLAWFUL,2/17/25  6:25:00AM  2/17/25  6:25:00AM,2/17/25  6:25:00AM  2/17/25  6:25:00AM,"499 WESTWOOD PZ/STRATHMORE PL, 499 WESTWOOD PZ/STRATHMORE PL",Unknown
2025008828,25-0348,SEXUAL BATTERY AGAINST WILL FOR SEXUAL AROUSAL/ETC,2/16/25  10:14:00PM,2/16/25  10:20:00PM,700-BLOCK WEYBURN TER,Unknown
2025008827,25-0347,THREATEN CRIME WITHINTENT TO TERRORIZE,2/16/25  10:50:00PM,2/16/25  10:50:00PM,"RONALD REAGAN UCLA MEDICAL CENTER, 757 WESTWOOD PZ",Unknown
2025008814,-,BURGLARY,2/16/25  9:35:04PM,2/16/25  9:35:04PM,424 HILGARD AVE,DETAIL HANDLED: NO REPORT
2025008813,-,BURGLARY ALARM,2/16/25  9:30:40PM,2/16/25  9:30:40PM,500-BLOCK PORTOLA PZ,DETAIL HANDLED: NO REPORT
2025008811,-,SUSPICIOUS CIRCUMSTANCES,2/16/25  8:15:01PM,2/16/25  8:15:01PM,250 DE NEVE DR,NON-CRIMINAL MATTER
2025008804,25-0345,MENTAL DISORDER 72 HR OBSERVATION,2/16/25  6:18:00PM,2/16/25  6:18:00PM,700-BLOCK WESTWOOD PZ,Unknown
2025008802,25-0346,TAKE VEHICLE WITHO OWNER`S CONSENT/VEHICLE THEFT,2/15/25  10:30:00PM,2/16/25  5:30:00PM,652 VETERAN AVE,Unknown
2025008787,25-0344,PETTY THEFT - OTHER,2/15/25  9:45:12AM,2/15/25  8:00:13PM,"RRMC ER, 757 WESTWOOD PZ",Unknown
2025008782,-,PETTY THEFT REPORT,2/16/25  2:48:12PM,2/16/25  2:48:12PM,757 WESTWOOD PZ,NON-CRIMINAL MATTER
2025008774,25-0343,PETTY THEFT - MAIL OR PACKAGE,2/14/25  3:27:00PM,2/14/25  8:00:00PM,"GAYLEY HEIGHTS APARTMENTS, 10995 LE CONTE AVE",Unknown
2025008764,-,MISC PC CODE VIOLATION,2/16/25  12:16:12PM,2/16/25  12:16:12PM,445 CHARLES E YOUNG DR E,WARNED OR ADVISED
2025008751 2025008751 2025008751,25-0341 25-0341 25-0341,POSSESS SWITCHBLADE IN VEHICLE (2) RESTRICTED DRIVER OPERATE VEHICLE WITHO INTERLOCK DEVICE (3) DRIVE WHILE LICENSE SUSPENDED/REVOKED FOR DRIVING UNDER INFLUENCE:SPECIFIC VIOLS,2/16/25  11:05:00AM  2/16/25  11:05:00AM  2/16/25  11:05:00AM,2/16/25  11:25:00AM  2/16/25  11:25:00AM  2/16/25  11:25:00AM,"1159 GAYLEY AVE/LINDBROOK DR, 1159 GAYLEY AVE/LINDBROOK DR, Updated as of:, 1159 GAYLEY AVE/LINDBROOK DR",Unknown
2025008744,25-0339,BATTERY,2/16/25  10:16:08AM,2/16/25  10:16:09AM,"PASEO WEYBURN TERRACE, 11000 WEYBURN DR",Unknown
2025008742,25-0342,TAKE VEHICLE WITHO OWNER`S CONSENT/VEHICLE THEFT,2/16/25  12:00:33AM,2/16/25  10:00:34AM,656 KELTON AVE,Unknown
2025008739,25-0338,PROPERTY REPORT ONLY,2/16/25  10:02:00AM,2/16/25  11:22:00AM,"PARKING STRUCTURE 8, 555 WESTWOOD PZ",Unknown
2025008738,25-0340,TAKE VEHICLE WITHO OWNER`S CONSENT/VEHICLE THEFT,2/15/25  11:30:00PM,2/16/25  9:45:00AM,"HOLLY RIDGE, 345 DE NEVE DR",Unknown
2025008737,25-0337,VEHICLE TOW REPORT,2/16/25  9:39:00AM,2/16/25  9:53:00AM,699 LEVERING AVE/STRATHMORE DR,Unknown
2025008735,25-0335,VANDALISM:DEFACE PROPERTY,2/16/25  9:10:00AM,2/16/25  9:15:00AM,"PETER UEBERROTH BUILDING, 10945 LE CONTE AVE",Unknown
2025008730,25-0336,TAKE VEHICLE WITHO OWNER`S CONSENT/VEHICLE THEFT,2/16/25  2:49:09PM,2/16/25  2:49:10PM,11050 STRATHMORE DR,Unknown
2025008710,-,SUSPICIOUS CIRCUMSTANCES,2/16/25  3:09:23AM,2/16/25  3:09:23AM,221 WESTWOOD PZ,NON-CRIMINAL MATTER
2025008709,25-0334,MENTAL DISORDER 72 HR OBSERVATION,2/16/25  3:08:00AM,2/16/25  3:08:00AM,900-BLOCK BROXTON AVE/WEYBURN AVE,Unknown
2025008700,-,SUBJECT REFUSING TO LEAVE,2/16/25  1:44:02AM,2/16/25  1:44:02AM,924 WESTWOOD BLVD,WARNED OR ADVISED
2025008698,25-0333,DISTURB BY LOUD/UNREASONABLE NOISE,2/16/25  1:54:00AM,2/16/25  1:54:00AM,548 KELTON AVE,Unknown
2025008688,-,SUBJECT REFUSING TO LEAVE,2/15/25  11:43:24PM,2/15/25  11:43:24PM,1145 GAYLEY AVE,DETAIL HANDLED: NO REPORT
2025008675 2025008675,25-0332 25-0332,TRESPASS:REFUSE TO LEAVE PROPERTY (2) WARRANT ARREST,2/15/25  10:14:00PM  2/15/25  10:14:00PM,2/15/25  10:14:00PM  2/15/25  10:14:00PM,"STUART HSE (OLD), 1336 16TH ST, STUART HSE (OLD), 1336 16TH ST",Unknown
2025008670,-,SUSPICIOUS CIRCUMSTANCES,2/15/25  9:57:37PM,2/15/25  9:57:37PM,GAYLEY AVE/STRATHMORE DR,REFERRED TO OUTSIDE AGENCY
2025008613,-,BURGLARY,2/15/25  2:22:01PM,2/15/25  2:22:01PM,3360 SAWTELLE BLVD,NON-CRIMINAL MATTER
2025008595,-,DISTURBING THE PEACE,2/15/25  10:43:49AM,2/15/25  10:43:49AM,900 WESTWOOD BLVD,CANCELLED BY REPORTING PARTY
2025008592,-,PATIENT WALK AWAY,2/15/25  10:11:44AM,2/15/25  10:11:44AM,"1250 16TH ST, Updated as of:",Unknown
2025008576,25-0331,MISSING PERSON(S),2/15/25  9:54:59AM,2/15/25  9:55:00AM,,Unknown
2025008573,-,SUBJECT REFUSING TO LEAVE,2/15/25  7:31:56AM,2/15/25  7:31:56AM,757 WESTWOOD PZ,CANCELLED BY REPORTING PARTY
2025008569 2025008569 2025008569 2025008569 2025008569 2025008569 2025008569,25-0330 25-0330 25-0330 25-0330 25-0330 25-0330 25-0330,GIVE FALSE ID TO PO (2) APPROPRIATE LOST PROPERTY (3) POSSESS CONTROLLED SUBSTANCE (4) PARAPHERNALIA - POSSESS UNLAWFUL (5) FELON PURCHASE/POSSESS/USE TEAR GAS/ETC (6) POSSESS CONTROLLED SUBSTANCE WITHOUT PRESCRIPTION (7) WARRANT ARREST,2/15/25  3:06:00AM  2/15/25  3:06:00AM  2/15/25  3:06:00AM  2/15/25  3:06:00AM  2/15/25  3:06:00AM  2/15/25  3:06:00AM  2/15/25  3:06:00AM,2/15/25  3:44:00AM  2/15/25  3:44:00AM  2/15/25  3:44:00AM  2/15/25  3:44:00AM  2/15/25  3:44:00AM  2/15/25  3:44:00AM  2/15/25  3:44:00AM,"1999 PONTIUS AVE/LA GRANGE AVE, 1999 PONTIUS AVE/LA GRANGE AVE, 1999 PONTIUS AVE/LA GRANGE AVE, 1999 PONTIUS AVE/LA GRANGE AVE, 1999 PONTIUS AVE/LA GRANGE AVE, 1999 PONTIUS AVE/LA GRANGE AVE, 1999 PONTIUS AVE/LA GRANGE AVE",Unknown
2025008563,25-0329,VEHICLE TOW REPORT,2/15/25  1:13:00AM,2/15/25  1:13:00AM,3864 MARCASEL AVE/N PARK AVE,Unknown
2025008558,-,FIRE ALARM,2/15/25  12:46:10AM,2/15/25  12:46:10AM,"SEPULVEDA APARTMENTS, 3155 S SEPULVEDA BLVD",REPORT TAKEN
2025008530,-,FIRE ALARM,2/14/25  8:07:01PM,2/14/25  8:07:01PM,"PARKING STRUCTURE DD, 409 CHARLES E YOUNG DR W",REPORT TAKEN
2025008526,-,SUSPICIOUS CIRCUMSTANCES,2/14/25  7:23:58PM,2/14/25  7:23:58PM,602 CHARLES E YOUNG DR E,INFORMATION ONLY
2025008525,-,BURGLARY ALARM,2/14/25  7:15:33PM,2/14/25  7:15:33PM,10800-BLOCK LE CONTE AVE,NON-CRIMINAL MATTER
2025008524,-,SUSPICIOUS CIRCUMSTANCES,2/14/25  7:14:08PM,2/14/25  7:14:08PM,STRATHMORE DR/GAYLEY AVE,INFORMATION ONLY
2025008523,-,UNAUTHORIZED SUBJECTS,2/14/25  7:10:34PM,2/14/25  7:10:34PM,410 WESTWOOD PZ,UNABLE TO LOCATE
2025008518,25-0328,OBTAIN MONEY/ETC BY FALSE PRETENSES,2/14/25  7:12:00PM,2/14/25  7:12:00PM,"ATRIUM COURT, 10965 STRATHMORE DR",Unknown
2025008513,-,PETTY THEFT REPORT,2/14/25  6:15:33PM,2/14/25  6:15:33PM,350 CHARLES E YOUNG DR W,CANCELLED BY REPORTING PARTY
2025008508,-,K9 BOMB SWEEP REQUEST,2/14/25  5:39:52PM,2/14/25  5:39:52PM,"301 WESTWOOD PZ, Updated as of:",Unknown
2025008481 2025008481,25-0327 25-0327,STALKING (2) ANNOYING COMM:OBSCENE/THREATENING,2/14/24  3:53:00PM  2/14/24  3:53:00PM,2/14/25  3:53:00PM  2/14/25  3:53:00PM,"400-BLOCK GAYLEY AVE, 400-BLOCK GAYLEY AVE",Unknown
2025008477,-,BURGLARY ALARM,2/14/25  12:29:57PM,2/14/25  12:29:57PM,10800-BLOCK LE CONTE AVE,NON-CRIMINAL MATTER
2025008475,25-0326,TRAFFIC COLLISION REPORT,2/14/25  12:08:59PM,2/14/25  12:09:00PM,10499 SUNSET BLVD/HILGARD AVE,Unknown
2025008468,-,PATIENT WALK AWAY,2/14/25  11:39:46AM,2/14/25  11:39:46AM,757 WESTWOOD PZ,INFORMATION ONLY
2025008465,-,FIRE ALARM,2/14/25  11:19:04AM,2/14/25  11:19:04AM,"WESTWOOD CHATEAU APARTMENTS, 456 LANDFAIR AVE",REPORT TAKEN
2025008462,-,GRAND THEFT REPORT,2/14/25  11:06:50AM,2/14/25  11:06:50AM,580 PORTOLA PZ,DETAIL HANDLED: NO REPORT
2025008459,-,DOMESTIC VIOLENCE REPORT,2/14/25  10:55:39AM,2/14/25  10:55:39AM,1200-BLOCK 16TH ST,DETAIL HANDLED: NO REPORT
2025008458,-,CHILD OR ELDER ABUSE REPORT,2/14/25  10:51:02AM,2/14/25  10:51:02AM,1000-BLOCK VETERAN AVE,DETAIL HANDLED: NO REPORT
2025008448,25-0325,BURGLARY,2/11/25  12:00:00AM,2/13/25  12:00:00AM,"WILSHIRE CENTER, 10920 WILSHIRE BLVD",Unknown
2025008444,25-0324,TAKE VEHICLE WITHO OWNER`S CONSENT/VEHICLE THEFT,2/13/25  9:00:00PM,2/14/25  7:00:00AM,444 KELTON AVE,Unknown
2025008434,25-0323,WARRANT ARREST,2/14/25  7:40:30AM,2/14/25  7:40:31AM,"RONALD REAGAN UCLA MEDICAL CENTER, 757 WESTWOOD PZ",Unknown
2025008430,-,AUDIBLE ALARM,2/14/25  7:03:14AM,2/14/25  7:03:14AM,"SAXON SUITES, 325 DE NEVE DR",REPORT TAKEN
2025008427,25-0322,BURGLARY - FROM MOTOR VEHICLE,2/13/25  2:15:00PM,2/14/25  6:00:00AM,"PARKING STRUCTURE 3, 215 CHARLES E. YOUNG DRIVE NORTH",Unknown
2025008423,-,FIRE ALARM,2/14/25  1:48:55AM,2/14/25  1:48:55AM,400-BLOCK GAYLEY AVE,REFERRED TO OUTSIDE AGENCY
2025008422,-,FIRE ALARM,2/14/25  1:47:45AM,2/14/25  1:47:45AM,"GARDENIA WAY, 470 GAYLEY AVE",REPORT TAKEN
2025008421,25-0321,CA REGS:VIOLATE FIRE SAFETY ON UNIVERSITY PROPERTY,2/14/25  1:41:00AM,2/14/25  1:41:00AM,"ENGINEERING 5, 410 WESTWOOD PZ",Unknown
2025008420,-,ARSON,2/14/25  1:41:24AM,2/14/25  1:41:24AM,"ENGINEERING 6, 404 WESTWOOD PZ",DUPLICATE EVENT
2025008390,-,AUDIBLE ALARM,2/13/25  11:46:43PM,2/13/25  11:46:43PM,"TIVERTON HOUSE, 900 TIVERTON AVE",REPORT TAKEN
2025008355,-,SUSPICIOUS CIRCUMSTANCES,2/13/25  9:57:20PM,2/13/25  9:57:20PM,"638 HILGARD AVE, Updated as of:",Unknown
2025008353,-,SUSPICIOUS CIRCUMSTANCES,2/13/25  9:51:42PM,2/13/25  9:51:42PM,10920 LINDBROOK DR,CANCELLED BY REPORTING PARTY
2025008334,25-0320,REPEAT COMM: INTENT TO ANNOY/HARASS,2/13/25  4:30:00PM,2/13/25  4:30:00PM,200-BLOCK DE NEVE DR,Unknown
2025008331,-,THREATS REPORT,2/13/25  6:56:53PM,2/13/25  6:56:53PM,1250 16TH ST,NON-CRIMINAL MATTER
2025008322,-,FIRE INVESTIGATION,2/13/25  5:38:40PM,2/13/25  5:38:40PM,"MORGAN ATHLETIC CENTER, 325 WESTWOOD PZ",REFERRED TO OUTSIDE AGENCY
2025008319,-,UNAUTHORIZED SUBJECTS,2/13/25  5:05:49PM,2/13/25  5:05:49PM,11075 KINROSS AVE,CANCELLED BY REPORTING PARTY
2025008318,-,FIRE ALARM,2/13/25  5:05:38PM,2/13/25  5:05:38PM,"JACARANDA COURT, 785 WEYBURN TER",REPORT TAKEN
2025008314,-,UNAUTHORIZED SUBJECTS,2/13/25  4:30:09PM,2/13/25  4:30:09PM,520 PORTOLA PZ,DETAIL HANDLED: NO REPORT
2025008308,-,FIRE ALARM,2/13/25  4:10:30PM,2/13/25  4:10:30PM,"ALOE COURT, 740 WEYBURN TER",REPORT TAKEN
2025008306,25-0319,TAKE VEHICLE WITHO OWNER`S CONSENT/VEHICLE THEFT,2/12/25  9:00:00PM,2/13/25  2:00:00PM,"SPROUL LANDING, 380 DE NEVE DR",Unknown
2025008290,-,FIRE ALARM,2/13/25  2:17:37PM,2/13/25  2:17:37PM,"JACARANDA COURT, 785 WEYBURN TER",REPORT TAKEN
2025008287,-,FIRE ALARM,2/13/25  1:21:50PM,2/13/25  1:21:50PM,"RIEBER TERRACE, 270 DE NEVE DR",REPORT TAKEN
2025008286,-,TRAFFIC COLLISION INJURIES,2/13/25  1:21:07PM,2/13/25  1:21:07PM,BROXTON AVE/WEYBURN AVE,DETAIL HANDLED: NO REPORT
2025008283,-,BURGLARY ALARM,2/13/25  12:51:54PM,2/13/25  12:51:54PM,500-BLOCK PORTOLA PZ,NON-CRIMINAL MATTER
2025008281,-,FIRE ALARM,2/13/25  12:46:19PM,2/13/25  12:46:19PM,"PALM COURT, 945 WEYBURN TER",REPORT TAKEN
2025008278,-,SUBJECT REFUSING TO LEAVE,2/13/25  12:16:31PM,2/13/25  12:16:31PM,900 WESTWOOD BLVD,CANCELLED BY REPORTING PARTY
2025008272,25-0318,TAKE VEHICLE WITHO OWNER`S CONSENT/VEHICLE THEFT,2/11/25  10:00:00PM,2/13/25  11:37:18AM,"SAXON SUITES, 325 DE NEVE DR",Unknown
2025008271,-,MISCELLANEOUS INCIDENT,2/13/25  11:25:14AM,2/13/25  11:25:14AM,10745 DICKSON PZ,INFORMATION ONLY
2025008218,-,FIRE DETAIL,2/13/25  6:59:05AM,2/13/25  6:59:05AM,"CAPITAL PROGRAMS BUILDING, 1060 VETERAN AVE",DETAIL HANDLED: NO REPORT
2025008208,-,SEXUAL BATTERY REPORT,2/13/25  1:45:38AM,2/13/25  1:45:38AM,1200-BLOCK 16TH ST,REPORT
2025008202 2025008202,25-0317 25-0317,WARRANT ARREST (2) WARRANT ARREST,2/13/25  1:00:00AM  2/13/25  1:00:00AM,2/13/25  1:00:00AM  2/13/25  1:00:00AM,"GAYLEY HEIGHTS APARTMENTS, 10995 LE CONTE AVE, GAYLEY HEIGHTS APARTMENTS, 10995 LE CONTE AVE, Updated as of:",Unknown
2025008190,-,BURGLARY ALARM,2/12/25  11:59:22PM,2/12/25  11:59:22PM,10800-BLOCK LE CONTE AVE,NON-CRIMINAL MATTER
2025008189,-,SUSPICIOUS CIRCUMSTANCES,2/12/25  11:47:09PM,2/12/25  11:47:09PM,1250 16TH ST,CANCELLED BY REPORTING PARTY
2025008167,-,TRAFFIC COLLISION INJURIES,2/12/25  10:20:46PM,2/12/25  10:20:46PM,601 WESTWOOD PZ,REFERRED TO OUTSIDE AGENCY
2025008165 2025008165 2025008165,25-0316 25-0316 25-0316,POSSESS CONTROLLED SUBSTANCE (2) PARAPHERNALIA - POSSESS UNLAWFUL (3) CARRY CONCEALED DIRK OR DAGGER,2/12/25  10:18:00PM  2/12/25  10:18:00PM  2/12/25  10:18:00PM,2/12/25  10:18:00PM  2/12/25  10:18:00PM  2/12/25  10:18:00PM,"11199 SANTA MONICA BLVD/COTNER AVE, 11199 SANTA MONICA BLVD/COTNER AVE, 11199 SANTA MONICA BLVD/COTNER AVE",Unknown
2025008124,-,BURGLARY,2/12/25  7:39:43PM,2/12/25  7:39:43PM,GAYLEY AVE/CHARLES E YOUNG DR S,UNABLE TO LOCATE
2025008105,25-0315,TAKE VEHICLE WITHO OWNER`S CONSENT/VEHICLE THEFT,2/12/25  8:33:02PM,2/12/25  8:33:03PM,"HEDRICK SUMMIT, 240 DE NEVE DRIVE",Unknown
2025008101,-,SUBJECT REFUSING TO LEAVE,2/12/25  6:29:30PM,2/12/25  6:29:30PM,WESTWOOD BLVD/LE CONTE AVE,REFERRED TO OUTSIDE AGENCY
2025008099,-,FIRE ALARM,2/12/25  6:26:01PM,2/12/25  6:26:01PM,"HEDRICK SUMMIT, 240 DE NEVE DR",REPORT TAKEN
2025008092,-,MISC PC CODE VIOLATION,2/12/25  5:43:33PM,2/12/25  5:43:33PM,757 WESTWOOD PZ,REPORT
2025008085,-,BURGLARY ALARM,2/12/25  5:01:02PM,2/12/25  5:01:02PM,500-BLOCK PORTOLA PZ,NON-CRIMINAL MATTER
2025008084 2025008084,25-0314 25-0314,PARAPHERNALIA - POSSESS UNLAWFUL (2) WARRANT ARREST,2/12/25  4:57:00PM  2/12/25  4:57:00PM,2/12/25  5:27:00PM  2/12/25  5:27:00PM,"899 HILGARD AVE/LE CONTE AVE, 899 HILGARD AVE/LE CONTE AVE",Unknown
2025008067,-,SUSPICIOUS CIRCUMSTANCES,2/12/25  3:48:04PM,2/12/25  3:48:04PM,10745 DICKSON PZ,INFORMATION ONLY
2025008066,25-0313,GIVE DRUGS TO AID IN FELONY,2/5/25  10:40:00PM,2/5/25  10:40:00PM,"ROCCO`S TAVERN WESTWOOD, 1000 GAYLEY AVE",Unknown
2025008061,-,SMELL OF GAS,2/12/25  3:00:16PM,2/12/25  3:00:16PM,"YOUNG HALL, 607 CHARLES E YOUNG DR E",REPORT TAKEN
2025008054,-,MISC PC CODE VIOLATION,2/12/25  1:34:07PM,2/12/25  1:34:07PM,1250 16TH ST,WARNED OR ADVISED
2025008053,-,SPOUSAL OR COHABITANT ABUSE,2/12/25  1:19:18PM,2/12/25  1:19:18PM,"300-BLOCK DE NEVE DR, Updated as of:",Unknown
2025008046,-,MISDEMEANOR HIT AND RUN REPORT,2/12/25  12:23:44PM,2/12/25  12:23:44PM,601 WESTWOOD PZ,DETAIL HANDLED: NO REPORT
2025008044,25-0312,PETTY THEFT - BICYCLES,2/11/25  5:00:00PM,2/12/25  12:00:00PM,"GAYLEY HEIGHTS APARTMENTS, 10995 LE CONTE AVE",Unknown
2025008026,-,SUBJECT REFUSING TO LEAVE,2/12/25  11:32:38AM,2/12/25  11:32:38AM,757 WESTWOOD PZ,CANCELLED BY REPORTING PARTY
2025008025,-,PETTY THEFT REPORT,2/12/25  11:31:03AM,2/12/25  11:31:03AM,10833 LE CONTE AVE,DETAIL HANDLED: NO REPORT
2025008023,-,SUSPICIOUS CIRCUMSTANCES,2/12/25  11:20:36AM,2/12/25  11:20:36AM,308 WESTWOOD PZ,CANCELLED BY REPORTING PARTY
2025007995,-,MISC PC CODE VIOLATION,2/12/25  7:33:32AM,2/12/25  7:33:32AM,320 CHARLES E YOUNG DR N,NON-CRIMINAL MATTER
2025007992,-,UNAUTHORIZED SUBJECTS,2/12/25  5:33:06AM,2/12/25  5:33:06AM,331 CHARLES E YOUNG DR W,INFORMATION ONLY
2025007990,-,BURGLARY ALARM,2/12/25  5:22:36AM,2/12/25  5:22:36AM,300-BLOCK WESTWOOD PZ,NON-CRIMINAL MATTER
2025007976 2025007976 2025007976 2025007976 2025007976 2025007976,25-0311 25-0311 25-0311 25-0311 25-0311 25-0311,POSSESS NARCOTIC CONTROLLED SUBSTANCE (2) CARRY CONCEALED DIRK OR DAGGER (3) PARAPHERNALIA - POSSESS UNLAWFUL (4) SMUGGLE CNTL SUB JL/PRSN (5) WARRANT ARREST (6) POSSESS CONTROLLED SUBSTANCE,2/12/25  12:35:00AM  2/12/25  12:35:00AM  2/12/25  12:35:00AM  2/12/25  12:35:00AM  2/12/25  12:35:00AM  2/12/25  12:35:00AM,2/12/25  1:33:00AM  2/12/25  1:33:00AM  2/12/25  1:33:00AM  2/12/25  1:33:00AM  2/12/25  1:33:00AM  2/12/25  1:33:00AM,"S SEPULVEDA BLVD/WILSHIRE BLVD, S SEPULVEDA BLVD/WILSHIRE BLVD, S SEPULVEDA BLVD/WILSHIRE BLVD, S SEPULVEDA BLVD/WILSHIRE BLVD, S SEPULVEDA BLVD/WILSHIRE BLVD, S SEPULVEDA BLVD/WILSHIRE BLVD",Unknown
2025007946,-,SUSPICIOUS CIRCUMSTANCES,2/11/25  11:28:28PM,2/11/25  11:28:28PM,1070 VETERAN AVE,NON-CRIMINAL MATTER
2025007914,25-0310,PROPERTY REPORT ONLY,2/11/25  12:00:00AM,2/11/25  3:10:00PM,"UCLA POLICE STATION, 601 WESTWOOD PZ",Unknown
2025007903,25-0309,PROPERTY REPORT ONLY,2/11/25  3:10:00PM,2/11/25  3:10:00PM,1070 VETERAN AVE,Unknown
2025007898,25-0308,ADW WITH FORCE: POSSIBLE GBI,2/11/25  8:20:54PM,2/11/25  8:20:55PM,"WESTWOOD PLAZA BUILDING, 924 WESTWOOD BLVD",Unknown
2025007888,25-0307,WARRANT ARREST,2/11/25  6:36:00PM,2/11/25  7:17:00PM,"UCLA SANTA MONICA HOSPITAL, 1250 16TH ST",Unknown
2025007885,-,KEEP THE PEACE,2/11/25  6:20:45PM,2/11/25  6:20:45PM,"411 KELTON AVE, Updated as of:",Unknown
2025007877,25-0306,OBTAIN MONEY/ETC BY FALSE PRETENSES,12/16/24  2:00:00PM,2/12/25  9:47:07AM,3350 SAWTELLE BLVD,Unknown
2025007870,-,SUSPICIOUS CIRCUMSTANCES,2/11/25  4:14:11PM,2/11/25  4:14:11PM,235 CHARLES E YOUNG DR E,NON-CRIMINAL MATTER
2025007860,25-0305,BURGLARY - HOT PROWL,2/11/25  1:55:00PM,2/11/25  2:10:00PM,944 TIVERTON AVE,Unknown
2025007831,25-0304,COURTESY REPORT,2/8/25  4:32:00PM,2/11/25  10:37:00AM,"LOS ANGELES, CA",COURTESY REPORT
2025007822,-,5150WIC,2/11/25  9:36:25AM,2/11/25  9:36:25AM,200-BLOCK WESTWOOD PZ,DETAIL HANDLED: NO REPORT
2025007818 2025007818,25-0303 25-0303,BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL/ETC (2) THREATEN CRIME WITHINTENT TO TERRORIZE,2/11/25  9:24:17AM  2/11/25  9:24:17AM,2/11/25  9:24:18AM  2/11/25  9:24:18AM,"RONALD REAGAN UCLA MEDICAL CENTER, 757 WESTWOOD PZ, RONALD REAGAN UCLA MEDICAL CENTER, 757 WESTWOOD PZ",Unknown
2025007789,-,BURGLARY ALARM,2/11/25  5:37:42AM,2/11/25  5:37:42AM,300-BLOCK WESTWOOD PZ,NON-CRIMINAL MATTER
2025007744,25-0302,WARRANT ARREST,2/10/25  11:18:00PM,2/10/25  11:30:00PM,SANTA MONICA BLVD/COLBY AVE,Unknown
2025007698,-,BURGLARY REPORT,2/10/25  9:34:45PM,2/10/25  9:34:45PM,385 CHARLES E YOUNG DR E,CANCELLED BY REPORTING PARTY
2025007647,-,BURGLARY ALARM,2/10/25  5:04:02PM,2/10/25  5:04:02PM,500-BLOCK PORTOLA PZ,NON-CRIMINAL MATTER
2025007646,-,PETTY THEFT REPORT,2/10/25  5:02:52PM,2/10/25  5:02:52PM,330 DE NEVE DR,DETAIL HANDLED: NO REPORT
2025007640,25-0301,TAMPER WITH VEHICLE,2/9/25  10:00:00PM,2/10/25  2:56:00PM,"PARKING STRUCTURE 2, 602 CHARLES E YOUNG DR E",Unknown
2025007621,-,MISDEMEANOR HIT AND RUN REPORT,2/10/25  12:50:50PM,2/10/25  12:50:50PM,215 CHARLES E YOUNG DR N,DETAIL HANDLED: NO REPORT
2025007616,-,SUSPICIOUS CIRCUMSTANCES,2/10/25  12:27:27PM,2/10/25  12:27:27PM,201 STEIN PZ,NON-CRIMINAL MATTER
2025007615,-,FIRE ALARM,2/10/25  12:09:29PM,2/10/25  12:09:29PM,"DYKSTRA HALL, 401 CHARLES E YOUNG DR W",REPORT TAKEN
2025007610,-,RAPE REPORT,2/7/25,2/7/25,400-BLOCK HILGARD AVE,CLERY CSA REPORT ONLY
2025007609,-,SEXUAL BATTERY REPORT,2/5/25,2/5/25,700-BLOCK WESTWOOD PZ,CLERY CSA REPORT ONLY
2025007608,-,DOMESTIC VIOLENCE REPORT,1/31/25,1/31/25,"400-BLOCK HILGARD AVE, Updated as of:",Unknown
2025007607,-,SEXUAL BATTERY REPORT,1/31/25,1/31/25,3500-BLOCK W LOMITA,CLERY CSA REPORT ONLY
2025007604,-,MISC PC CODE VIOLATION,1/31/25,1/31/25,405 HILGARD AVE,CLERY CSA REPORT ONLY
2025007600,-,RAPE REPORT,1/29/25,1/29/25,700-BLOCK WESTWOOD PZ,CLERY CSA REPORT ONLY
2025007599,-,SEXUAL BATTERY REPORT,1/29/25,1/29/25,1200-BLOCK 16TH ST,CLERY CSA REPORT ONLY
2025007597,-,FIRE ALARM,2/10/25  10:13:23AM,2/10/25  10:13:23AM,"ROSE APARTMENTS, 11140 ROSE AVE",REPORT TAKEN
2025007593,-,HAZARDOUS MATERIALS INCIDENT,2/10/25  8:44:28AM,2/10/25  8:44:28AM,"YOUNG HALL, 607 CHARLES E YOUNG DR E",REPORT TAKEN
2025007590 2025007590,25-0300 25-0300,WILLFUL CRUELTY TO CHILD (2) CONTEMPT OF COURT:VIOLATE PROTECTIVE ORDER/ETC,2/10/25  7:35:55AM  2/10/25  7:35:55AM,2/10/25  7:35:56AM  2/10/25  7:35:56AM,"200-BLOCK CHARLES E YOUNG DR N, PARKING STRUCTURE 3, 215 CHARLES E YOUNG DR N",Unknown
2025007588,-,BURGLARY ALARM,2/10/25  7:18:26AM,2/10/25  7:18:26AM,400-BLOCK CHARLES E YOUNG DR E,NON-CRIMINAL MATTER
2025007584,-,FIRE ALARM,2/10/25  7:06:46AM,2/10/25  7:06:46AM,"PORTOLA PLAZA BUILDING, 460 PORTOLA PZ",REPORT TAKEN
2025007583,-,BURGLARY ALARM,2/10/25  6:53:03AM,2/10/25  6:53:03AM,100-BLOCK WESTWOOD PZ,NON-CRIMINAL MATTER
2025007580,-,BURGLARY ALARM,2/10/25  4:13:05AM,2/10/25  4:13:05AM,1300-BLOCK 15TH ST,CANCELLED BY REPORTING PARTY
2025007579,-,MISC PC CODE VIOLATION,2/10/25  2:51:39AM,2/10/25  2:51:39AM,757 WESTWOOD PZ,DETAIL HANDLED: NO REPORT
